1714.000000,14.000000,14.000000,0.000000,3.000000,0.000000,2.000000,1.000000
1716.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1792.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1806.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2039.000000,9.000000,9.000000,0.000000,3.000000,0.000000,3.000000,1.000000
2062.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
2129.000000,6.000000,6.000000,0.000000,2.333333,0.000000,1.666667,3.000000
2169.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2175.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2227.000000,2.000000,2.000000,0.000000,1.000000,0.000000,1.000000,1.000000
2264.000000,8.000000,8.000000,0.000000,3.000000,0.000000,3.666667,3.000000
2472.000000,2.000000,2.000000,0.000000,2.000000,0.000000,3.000000,1.000000
2491.000000,9.000000,9.000000,0.000000,3.000000,0.000000,1.000000,1.000000
2501.000000,18.000000,18.000000,0.000000,4.000000,0.000000,4.000000,1.000000
2512.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
2574.000000,2.000000,2.000000,0.000000,1.000000,0.000000,1.000000,1.000000
2846.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2855.000000,15.000000,15.000000,0.000000,2.500000,0.000000,3.000000,2.000000
2987.000000,6.000000,6.000000,0.000000,2.000000,0.000000,2.000000,2.000000
3023.000000,5.000000,5.000000,0.000000,2.000000,0.000000,4.000000,1.000000
3082.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3100.000000,2.000000,2.000000,0.000000,3.000000,0.000000,3.000000,1.000000
3130.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
3206.000000,6.000000,6.000000,0.000000,3.000000,0.000000,3.000000,1.000000
3212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3297.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3418.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3883.000000,9.333333,9.333333,0.000000,3.000000,0.000000,2.000000,3.000000
4166.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4182.000000,6.000000,6.000000,0.000000,2.000000,0.000000,1.000000,1.000000
4229.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
4230.000000,11.000000,11.000000,0.000000,4.000000,0.000000,5.000000,1.000000
4623.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4703.000000,6.000000,6.000000,0.000000,3.000000,0.000000,2.000000,2.000000
4786.000000,11.000000,11.000000,0.000000,2.000000,0.000000,1.500000,2.000000
5232.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5271.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.000000
5275.000000,17.000000,17.000000,0.000000,5.000000,0.000000,5.000000,1.000000
5339.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5720.000000,4.000000,4.000000,0.000000,1.000000,0.000000,1.000000,1.000000
5913.000000,3.000000,3.000000,0.000000,2.333333,0.000000,1.666667,3.000000
6044.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6045.000000,2.000000,2.000000,0.000000,1.000000,0.000000,1.000000,1.000000
6047.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6132.000000,7.000000,7.000000,0.000000,2.000000,0.000000,2.500000,2.000000
6147.000000,17.666667,17.666667,0.000000,3.666667,0.000000,4.000000,3.000000
6419.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
6574.000000,9.000000,9.000000,0.000000,4.000000,0.000000,3.000000,2.000000
6758.000000,13.000000,13.000000,0.000000,4.000000,0.000000,4.000000,1.000000
7273.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.500000,2.000000
7530.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7619.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000
8122.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8700.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
8803.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
